variable,weight,target,sign,period_l,period_h
output,0.271248853326023,vfci,pos,140,182
investment,1.0211921951357,vfci,pos,140,182
consumption,0.108084122278293,vfci,pos,140,182
hours_worked,0.0791576254541689,vfci,pos,140,182
unemployment,-0.0799088063208533,vfci,pos,140,182
labor_share,-0.336374981473384,vfci,pos,140,182
interest,0.033414665679882,vfci,pos,140,182
inflation,0.0262399292386494,vfci,pos,140,182
productivity,0.138349871956531,vfci,pos,140,182
TFP,-0.0652568654080109,vfci,pos,140,182
vfci,0.123889518455705,vfci,pos,140,182
output,0.08231529853937,unemployment,neg,150,182
investment,0.2715514907003,unemployment,neg,150,182
consumption,0.176041228965973,unemployment,neg,150,182
hours_worked,0.0938560676663662,unemployment,neg,150,182
unemployment,-0.0865220673588532,unemployment,neg,150,182
labor_share,-0.185623704834226,unemployment,neg,150,182
interest,-0.0683495239337614,unemployment,neg,150,182
inflation,-0.0759933918739818,unemployment,neg,150,182
productivity,-0.109749001065813,unemployment,neg,150,182
TFP,-0.195950097572672,unemployment,neg,150,182
vfci,-0.055388371918855,unemployment,neg,150,182
output,-0.269211300000399,vfci,neg,150,182
investment,-1.00634531894047,vfci,neg,150,182
consumption,-0.111919340176439,vfci,neg,150,182
hours_worked,-0.0839250688643486,vfci,neg,150,182
unemployment,0.0804695522049755,vfci,neg,150,182
labor_share,0.337110216809306,vfci,neg,150,182
interest,-0.0336271276710902,vfci,neg,150,182
inflation,-0.0249551142190675,vfci,neg,150,182
productivity,-0.132929814346549,vfci,neg,150,182
TFP,0.0736752997710301,vfci,neg,150,182
vfci,-0.124032843619306,vfci,neg,150,182
output,-0.08231529853937,unemployment,pos,150,182
investment,-0.2715514907003,unemployment,pos,150,182
consumption,-0.176041228965973,unemployment,pos,150,182
hours_worked,-0.0938560676663662,unemployment,pos,150,182
unemployment,0.0865220673588532,unemployment,pos,150,182
labor_share,0.185623704834226,unemployment,pos,150,182
interest,0.0683495239337614,unemployment,pos,150,182
inflation,0.0759933918739818,unemployment,pos,150,182
productivity,0.109749001065813,unemployment,pos,150,182
TFP,0.195950097572672,unemployment,pos,150,182
vfci,0.055388371918855,unemployment,pos,150,182
output,0.269211300000399,vfci,pos,150,182
investment,1.00634531894047,vfci,pos,150,182
consumption,0.111919340176439,vfci,pos,150,182
hours_worked,0.0839250688643486,vfci,pos,150,182
unemployment,-0.0804695522049755,vfci,pos,150,182
labor_share,-0.337110216809306,vfci,pos,150,182
interest,0.0336271276710902,vfci,pos,150,182
inflation,0.0249551142190675,vfci,pos,150,182
productivity,0.132929814346549,vfci,pos,150,182
TFP,-0.0736752997710301,vfci,pos,150,182
vfci,0.124032843619306,vfci,pos,150,182
output,0.0789474143856331,unemployment,neg,160,182
investment,0.249003423584719,unemployment,neg,160,182
consumption,0.180163022736121,unemployment,neg,160,182
hours_worked,0.100682225581143,unemployment,neg,160,182
unemployment,-0.0864256112940934,unemployment,neg,160,182
labor_share,-0.18257738509664,unemployment,neg,160,182
interest,-0.0668103573383545,unemployment,neg,160,182
inflation,-0.0770318574967337,unemployment,neg,160,182
productivity,-0.115095891436349,unemployment,neg,160,182
TFP,-0.204072243004747,unemployment,neg,160,182
vfci,-0.0545576188842187,unemployment,neg,160,182
output,-0.267087588589587,vfci,neg,160,182
investment,-0.990997959051134,vfci,neg,160,182
consumption,-0.115838630066545,vfci,neg,160,182
hours_worked,-0.0888366811444214,vfci,neg,160,182
unemployment,0.0809902810108834,vfci,neg,160,182
labor_share,0.3376480700455,vfci,neg,160,182
interest,-0.0338681720463803,vfci,neg,160,182
inflation,-0.0236497281848513,vfci,neg,160,182
productivity,-0.12746272552054,vfci,neg,160,182
TFP,0.0820788443010603,vfci,neg,160,182
vfci,-0.12417318899866,vfci,neg,160,182
output,-0.0789474143856331,unemployment,pos,160,182
investment,-0.249003423584719,unemployment,pos,160,182
consumption,-0.180163022736121,unemployment,pos,160,182
hours_worked,-0.100682225581143,unemployment,pos,160,182
unemployment,0.0864256112940934,unemployment,pos,160,182
labor_share,0.18257738509664,unemployment,pos,160,182
interest,0.0668103573383545,unemployment,pos,160,182
inflation,0.0770318574967337,unemployment,pos,160,182
productivity,0.115095891436349,unemployment,pos,160,182
TFP,0.204072243004747,unemployment,pos,160,182
vfci,0.0545576188842187,unemployment,pos,160,182
output,0.267087588589587,vfci,pos,160,182
investment,0.990997959051134,vfci,pos,160,182
consumption,0.115838630066545,vfci,pos,160,182
hours_worked,0.0888366811444214,vfci,pos,160,182
unemployment,-0.0809902810108834,vfci,pos,160,182
labor_share,-0.3376480700455,vfci,pos,160,182
interest,0.0338681720463803,vfci,pos,160,182
inflation,0.0236497281848513,vfci,pos,160,182
productivity,0.12746272552054,vfci,pos,160,182
TFP,-0.0820788443010603,vfci,pos,160,182
vfci,0.12417318899866,vfci,pos,160,182
output,0.08611372066573,unemployment,neg,140,184
investment,0.296497867480599,unemployment,neg,140,184
consumption,0.171594701915785,unemployment,neg,140,184
hours_worked,0.0864618460813684,unemployment,neg,140,184
unemployment,-0.086598090854329,unemployment,neg,140,184
labor_share,-0.188773594574143,unemployment,neg,140,184
interest,-0.0699631662693381,unemployment,neg,140,184
inflation,-0.0748452174657285,unemployment,neg,140,184
productivity,-0.103593128425724,unemployment,neg,140,184
TFP,-0.186700440827258,unemployment,neg,140,184
vfci,-0.0562367893541404,unemployment,neg,140,184
output,-0.271248853326023,vfci,neg,140,184
investment,-1.0211921951357,vfci,neg,140,184
consumption,-0.108084122278293,vfci,neg,140,184
hours_worked,-0.0791576254541689,vfci,neg,140,184
unemployment,0.0799088063208533,vfci,neg,140,184
labor_share,0.336374981473384,vfci,neg,140,184
interest,-0.033414665679882,vfci,neg,140,184
inflation,-0.0262399292386494,vfci,neg,140,184
productivity,-0.138349871956531,vfci,neg,140,184
TFP,0.0652568654080109,vfci,neg,140,184
vfci,-0.123889518455705,vfci,neg,140,184
output,-0.08611372066573,unemployment,pos,140,184
investment,-0.296497867480599,unemployment,pos,140,184
consumption,-0.171594701915785,unemployment,pos,140,184
hours_worked,-0.0864618460813684,unemployment,pos,140,184
unemployment,0.086598090854329,unemployment,pos,140,184
labor_share,0.188773594574143,unemployment,pos,140,184
interest,0.0699631662693381,unemployment,pos,140,184
inflation,0.0748452174657285,unemployment,pos,140,184
productivity,0.103593128425724,unemployment,pos,140,184
TFP,0.186700440827258,unemployment,pos,140,184
vfci,0.0562367893541404,unemployment,pos,140,184
output,0.271248853326023,vfci,pos,140,184
investment,1.0211921951357,vfci,pos,140,184
consumption,0.108084122278293,vfci,pos,140,184
hours_worked,0.0791576254541689,vfci,pos,140,184
unemployment,-0.0799088063208533,vfci,pos,140,184
labor_share,-0.336374981473384,vfci,pos,140,184
interest,0.033414665679882,vfci,pos,140,184
inflation,0.0262399292386494,vfci,pos,140,184
productivity,0.138349871956531,vfci,pos,140,184
TFP,-0.0652568654080109,vfci,pos,140,184
vfci,0.123889518455705,vfci,pos,140,184
output,0.08231529853937,unemployment,neg,150,184
investment,0.2715514907003,unemployment,neg,150,184
consumption,0.176041228965973,unemployment,neg,150,184
hours_worked,0.0938560676663662,unemployment,neg,150,184
unemployment,-0.0865220673588532,unemployment,neg,150,184
labor_share,-0.185623704834226,unemployment,neg,150,184
interest,-0.0683495239337614,unemployment,neg,150,184
inflation,-0.0759933918739818,unemployment,neg,150,184
productivity,-0.109749001065813,unemployment,neg,150,184
TFP,-0.195950097572672,unemployment,neg,150,184
vfci,-0.055388371918855,unemployment,neg,150,184
output,-0.269211300000399,vfci,neg,150,184
investment,-1.00634531894047,vfci,neg,150,184
consumption,-0.111919340176439,vfci,neg,150,184
hours_worked,-0.0839250688643486,vfci,neg,150,184
unemployment,0.0804695522049755,vfci,neg,150,184
labor_share,0.337110216809306,vfci,neg,150,184
interest,-0.0336271276710902,vfci,neg,150,184
inflation,-0.0249551142190675,vfci,neg,150,184
productivity,-0.132929814346549,vfci,neg,150,184
TFP,0.0736752997710301,vfci,neg,150,184
vfci,-0.124032843619306,vfci,neg,150,184
output,-0.08231529853937,unemployment,pos,150,184
investment,-0.2715514907003,unemployment,pos,150,184
consumption,-0.176041228965973,unemployment,pos,150,184
hours_worked,-0.0938560676663662,unemployment,pos,150,184
unemployment,0.0865220673588532,unemployment,pos,150,184
labor_share,0.185623704834226,unemployment,pos,150,184
interest,0.0683495239337614,unemployment,pos,150,184
inflation,0.0759933918739818,unemployment,pos,150,184
productivity,0.109749001065813,unemployment,pos,150,184
TFP,0.195950097572672,unemployment,pos,150,184
vfci,0.055388371918855,unemployment,pos,150,184
output,0.269211300000399,vfci,pos,150,184
investment,1.00634531894047,vfci,pos,150,184
consumption,0.111919340176439,vfci,pos,150,184
hours_worked,0.0839250688643486,vfci,pos,150,184
unemployment,-0.0804695522049755,vfci,pos,150,184
labor_share,-0.337110216809306,vfci,pos,150,184
interest,0.0336271276710902,vfci,pos,150,184
inflation,0.0249551142190675,vfci,pos,150,184
productivity,0.132929814346549,vfci,pos,150,184
TFP,-0.0736752997710301,vfci,pos,150,184
vfci,0.124032843619306,vfci,pos,150,184
output,0.0789474143856331,unemployment,neg,160,184
investment,0.249003423584719,unemployment,neg,160,184
consumption,0.180163022736121,unemployment,neg,160,184
hours_worked,0.100682225581143,unemployment,neg,160,184
unemployment,-0.0864256112940934,unemployment,neg,160,184
labor_share,-0.18257738509664,unemployment,neg,160,184
interest,-0.0668103573383545,unemployment,neg,160,184
inflation,-0.0770318574967337,unemployment,neg,160,184
productivity,-0.115095891436349,unemployment,neg,160,184
TFP,-0.204072243004747,unemployment,neg,160,184
vfci,-0.0545576188842187,unemployment,neg,160,184
output,-0.267087588589587,vfci,neg,160,184
investment,-0.990997959051134,vfci,neg,160,184
consumption,-0.115838630066545,vfci,neg,160,184
hours_worked,-0.0888366811444214,vfci,neg,160,184
unemployment,0.0809902810108834,vfci,neg,160,184
labor_share,0.3376480700455,vfci,neg,160,184
interest,-0.0338681720463803,vfci,neg,160,184
inflation,-0.0236497281848513,vfci,neg,160,184
productivity,-0.12746272552054,vfci,neg,160,184
TFP,0.0820788443010603,vfci,neg,160,184
vfci,-0.12417318899866,vfci,neg,160,184
output,-0.0789474143856331,unemployment,pos,160,184
investment,-0.249003423584719,unemployment,pos,160,184
consumption,-0.180163022736121,unemployment,pos,160,184
hours_worked,-0.100682225581143,unemployment,pos,160,184
unemployment,0.0864256112940934,unemployment,pos,160,184
labor_share,0.18257738509664,unemployment,pos,160,184
interest,0.0668103573383545,unemployment,pos,160,184
inflation,0.0770318574967337,unemployment,pos,160,184
productivity,0.115095891436349,unemployment,pos,160,184
TFP,0.204072243004747,unemployment,pos,160,184
vfci,0.0545576188842187,unemployment,pos,160,184
output,0.267087588589587,vfci,pos,160,184
investment,0.990997959051134,vfci,pos,160,184
consumption,0.115838630066545,vfci,pos,160,184
hours_worked,0.0888366811444214,vfci,pos,160,184
unemployment,-0.0809902810108834,vfci,pos,160,184
labor_share,-0.3376480700455,vfci,pos,160,184
interest,0.0338681720463803,vfci,pos,160,184
inflation,0.0236497281848513,vfci,pos,160,184
productivity,0.12746272552054,vfci,pos,160,184
TFP,-0.0820788443010603,vfci,pos,160,184
vfci,0.12417318899866,vfci,pos,160,184
output,0.08611372066573,unemployment,neg,140,186
investment,0.296497867480599,unemployment,neg,140,186
consumption,0.171594701915785,unemployment,neg,140,186
hours_worked,0.0864618460813684,unemployment,neg,140,186
unemployment,-0.086598090854329,unemployment,neg,140,186
labor_share,-0.188773594574143,unemployment,neg,140,186
interest,-0.0699631662693381,unemployment,neg,140,186
inflation,-0.0748452174657285,unemployment,neg,140,186
productivity,-0.103593128425724,unemployment,neg,140,186
TFP,-0.186700440827258,unemployment,neg,140,186
vfci,-0.0562367893541404,unemployment,neg,140,186
output,-0.271248853326023,vfci,neg,140,186
investment,-1.0211921951357,vfci,neg,140,186
consumption,-0.108084122278293,vfci,neg,140,186
hours_worked,-0.0791576254541689,vfci,neg,140,186
unemployment,0.0799088063208533,vfci,neg,140,186
labor_share,0.336374981473384,vfci,neg,140,186
interest,-0.033414665679882,vfci,neg,140,186
inflation,-0.0262399292386494,vfci,neg,140,186
productivity,-0.138349871956531,vfci,neg,140,186
TFP,0.0652568654080109,vfci,neg,140,186
vfci,-0.123889518455705,vfci,neg,140,186
output,-0.08611372066573,unemployment,pos,140,186
investment,-0.296497867480599,unemployment,pos,140,186
consumption,-0.171594701915785,unemployment,pos,140,186
hours_worked,-0.0864618460813684,unemployment,pos,140,186
unemployment,0.086598090854329,unemployment,pos,140,186
labor_share,0.188773594574143,unemployment,pos,140,186
interest,0.0699631662693381,unemployment,pos,140,186
inflation,0.0748452174657285,unemployment,pos,140,186
productivity,0.103593128425724,unemployment,pos,140,186
TFP,0.186700440827258,unemployment,pos,140,186
vfci,0.0562367893541404,unemployment,pos,140,186
output,0.271248853326023,vfci,pos,140,186
investment,1.0211921951357,vfci,pos,140,186
consumption,0.108084122278293,vfci,pos,140,186
hours_worked,0.0791576254541689,vfci,pos,140,186
unemployment,-0.0799088063208533,vfci,pos,140,186
labor_share,-0.336374981473384,vfci,pos,140,186
interest,0.033414665679882,vfci,pos,140,186
inflation,0.0262399292386494,vfci,pos,140,186
productivity,0.138349871956531,vfci,pos,140,186
TFP,-0.0652568654080109,vfci,pos,140,186
vfci,0.123889518455705,vfci,pos,140,186
output,0.08231529853937,unemployment,neg,150,186
investment,0.2715514907003,unemployment,neg,150,186
consumption,0.176041228965973,unemployment,neg,150,186
hours_worked,0.0938560676663662,unemployment,neg,150,186
unemployment,-0.0865220673588532,unemployment,neg,150,186
labor_share,-0.185623704834226,unemployment,neg,150,186
interest,-0.0683495239337614,unemployment,neg,150,186
inflation,-0.0759933918739818,unemployment,neg,150,186
productivity,-0.109749001065813,unemployment,neg,150,186
TFP,-0.195950097572672,unemployment,neg,150,186
vfci,-0.055388371918855,unemployment,neg,150,186
output,-0.269211300000399,vfci,neg,150,186
investment,-1.00634531894047,vfci,neg,150,186
consumption,-0.111919340176439,vfci,neg,150,186
hours_worked,-0.0839250688643486,vfci,neg,150,186
unemployment,0.0804695522049755,vfci,neg,150,186
labor_share,0.337110216809306,vfci,neg,150,186
interest,-0.0336271276710902,vfci,neg,150,186
inflation,-0.0249551142190675,vfci,neg,150,186
productivity,-0.132929814346549,vfci,neg,150,186
TFP,0.0736752997710301,vfci,neg,150,186
vfci,-0.124032843619306,vfci,neg,150,186
output,-0.08231529853937,unemployment,pos,150,186
investment,-0.2715514907003,unemployment,pos,150,186
consumption,-0.176041228965973,unemployment,pos,150,186
hours_worked,-0.0938560676663662,unemployment,pos,150,186
unemployment,0.0865220673588532,unemployment,pos,150,186
labor_share,0.185623704834226,unemployment,pos,150,186
interest,0.0683495239337614,unemployment,pos,150,186
inflation,0.0759933918739818,unemployment,pos,150,186
productivity,0.109749001065813,unemployment,pos,150,186
TFP,0.195950097572672,unemployment,pos,150,186
vfci,0.055388371918855,unemployment,pos,150,186
output,0.269211300000399,vfci,pos,150,186
investment,1.00634531894047,vfci,pos,150,186
consumption,0.111919340176439,vfci,pos,150,186
hours_worked,0.0839250688643486,vfci,pos,150,186
unemployment,-0.0804695522049755,vfci,pos,150,186
labor_share,-0.337110216809306,vfci,pos,150,186
interest,0.0336271276710902,vfci,pos,150,186
inflation,0.0249551142190675,vfci,pos,150,186
productivity,0.132929814346549,vfci,pos,150,186
TFP,-0.0736752997710301,vfci,pos,150,186
vfci,0.124032843619306,vfci,pos,150,186
output,0.0789474143856331,unemployment,neg,160,186
investment,0.249003423584719,unemployment,neg,160,186
consumption,0.180163022736121,unemployment,neg,160,186
hours_worked,0.100682225581143,unemployment,neg,160,186
unemployment,-0.0864256112940934,unemployment,neg,160,186
labor_share,-0.18257738509664,unemployment,neg,160,186
interest,-0.0668103573383545,unemployment,neg,160,186
inflation,-0.0770318574967337,unemployment,neg,160,186
productivity,-0.115095891436349,unemployment,neg,160,186
TFP,-0.204072243004747,unemployment,neg,160,186
vfci,-0.0545576188842187,unemployment,neg,160,186
output,-0.267087588589587,vfci,neg,160,186
investment,-0.990997959051134,vfci,neg,160,186
consumption,-0.115838630066545,vfci,neg,160,186
hours_worked,-0.0888366811444214,vfci,neg,160,186
